Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"53703, USA",05/03/2020,73.3,47.8,61.5,43.5,,0,0,0,20.2,288.29,30.9,9.9,22.9,35.69,Clear
"53703, USA",05/04/2020,55.3,36.1,45.7,30.5,,0,0,0,13.3,77.5,21.9,9.9,51.5,61.08,Partially cloudy
"53703, USA",05/05/2020,52.2,39.9,45.5,34,,0,0,0,10.6,104.63,,9.9,75.2,55.77,Overcast
"53703, USA",05/06/2020,64.5,34.1,51,,,0,0,0,11.4,216.83,23,9.9,47.7,51.57,Partially cloudy
"53703, USA",05/07/2020,62.6,43.7,53.9,40.9,,0,0,0,15,309.46,25.3,9.9,36.6,35.45,Partially cloudy
"53703, USA",05/08/2020,46.5,31.4,39.4,23.2,,0,0,0,16.9,195.04,29.1,9.9,21,43.89,Clear
"53703, USA",05/09/2020,59.5,27.3,45.5,25.2,,0,0,0,12,224.96,24.2,9.9,29.3,38.07,Partially cloudy
"53703, USA",05/10/2020,55.8,34.4,43.6,25,,0.35,0,0,17.5,236.75,24.4,8.9,79.7,77.02,"Rain, Overcast"
"53703, USA",05/11/2020,52,34.3,43.8,28.7,,0,0,0,12.4,272.42,17.2,9.9,59.2,57.62,Partially cloudy
"53703, USA",05/12/2020,59.3,32.3,47.2,37.2,,0,0,0,9.9,167,19.7,9.9,4.4,46.03,Clear
"53703, USA",05/13/2020,65.4,32.2,51.7,35.9,,0.15,0,0,19.7,129,33.2,9.8,47.6,49.39,"Rain, Partially cloudy"
"53703, USA",05/14/2020,65.3,51.4,58.2,,,0.54,0,0,14.7,219.13,23,7.7,89.4,90.27,"Rain, Overcast"
"53703, USA",05/15/2020,73.1,54.1,62.8,,,0.05,0,0,14.7,190.42,24.2,6.6,53.1,69.12,"Rain, Partially cloudy"
"53703, USA",05/16/2020,69.5,46.3,58.1,43.2,,0,0,0,15.6,77.38,25.3,9.9,46.4,67.51,Partially cloudy
"53703, USA",05/17/2020,54.4,51.3,52.9,,,1.97,0,0,20.3,72.5,32.4,7.1,98.4,90.93,"Rain, Overcast"
"53703, USA",05/18/2020,54.4,50.3,51.8,,,0.05,0,0,20,36.29,30.6,5.4,99,95.28,"Rain, Overcast"
"53703, USA",05/19/2020,60.3,49.1,54.3,43.9,,0,0,0,15.6,45.71,24.2,9.3,98.7,88.54,Overcast
"53703, USA",05/20/2020,70.3,50.1,60.7,,,0,0,0,18.6,80.5,29.8,9.9,20.6,69.36,Clear
"53703, USA",05/21/2020,68,54.2,61.1,,,0,0,0,15.3,114.17,23,9.9,85.7,71.04,Overcast
"53703, USA",05/22/2020,66.8,56.4,61.6,,,0.01,0,0,9.4,85.5,,8.7,77.5,81.7,"Rain, Overcast"
"53703, USA",05/23/2020,72.9,54.6,62.7,,,0.76,0,0,17.6,87.58,27.7,7.3,64.7,86.45,"Rain, Partially cloudy"
"53703, USA",05/24/2020,81.3,62,70,,83.4,0,0,0,11.9,165.5,,7.8,73.9,80.88,Partially cloudy
"53703, USA",05/25/2020,83.5,63.6,74.2,,85.9,0.01,0,0,17.6,154.71,26.2,9.4,39.4,75.95,"Rain, Partially cloudy"
"53703, USA",05/26/2020,86.1,64.3,76.1,,87.6,0.13,0,0,20.9,145.67,29.4,9.9,49.4,68.12,"Rain, Partially cloudy"
"53703, USA",05/27/2020,84.1,70.9,76.7,,85.3,0,0,0,13.4,181.38,18.3,9.9,47.2,68.69,Partially cloudy
"53703, USA",05/28/2020,73,61.7,67.7,,,1.43,0,0,11.2,189.29,,7.2,79.6,91.08,"Rain, Overcast"
"53703, USA",05/29/2020,65.2,55.3,60.7,,,0,0,0,15.9,303.71,23,9.9,40,68.96,Partially cloudy
"53703, USA",05/30/2020,68.4,49.1,59.2,,,0,0,0,11.7,223.75,24.6,9.9,29.5,62.26,Partially cloudy
"53703, USA",05/31/2020,70.2,43,57.5,42.3,,0,0,0,6.9,154.79,,9.9,25,56.36,Clear
"53703, USA",06/01/2020,77.4,52.9,66.2,,,0,0,0,18.1,180.67,31.5,9.9,50.3,60.52,Partially cloudy
"53703, USA",06/02/2020,89.1,66.5,77.5,,92.6,0.42,0,0,16.3,242.83,42.7,9.6,26.6,65.71,"Rain, Partially cloudy"
"53703, USA",06/03/2020,85.1,65.2,73.8,,83.6,0.27,0,0,10.6,226.96,,9.7,48.1,70.32,"Rain, Partially cloudy"
"53703, USA",06/04/2020,86.1,64.3,75.2,,84.2,0,0,0,9.8,225.25,19.7,9.9,29.8,61.79,Partially cloudy
"53703, USA",06/05/2020,84.3,65.6,75.5,,85.4,0,0,0,14.4,241.38,20.6,9.9,40.1,63.68,Partially cloudy
"53703, USA",06/06/2020,78.3,60.7,68.6,,,0,0,0,12.4,152.38,21.7,9.9,40.8,53.71,Partially cloudy
"53703, USA",06/07/2020,79.6,55.7,67.3,,,0,0,0,15,110.96,17.2,9.9,47.9,58.77,Partially cloudy
"53703, USA",06/08/2020,89.4,62.9,76.7,,86.6,0,0,0,14.7,151.29,23,9.9,22.5,47.08,Clear
"53703, USA",06/09/2020,84.5,63.1,74.6,,87.5,0.65,0,0,19.2,115.42,33.7,8.4,51.1,68.03,"Rain, Partially cloudy"
"53703, USA",06/10/2020,78.9,59.2,68.5,,,1.31,0,0,16.5,264.63,33.1,9,71.6,82.09,"Rain, Partially cloudy"
"53703, USA",06/11/2020,78.3,55.7,67,,,0,0,0,13,280.13,28,9.9,22.8,56.63,Clear
"53703, USA",06/12/2020,81.2,52.2,65.3,,80.3,0,0,0,16.2,163.54,21.7,9.9,29.2,64.53,Partially cloudy
"53703, USA",06/13/2020,67.2,46.9,57.3,42.9,,0,0,0,12.8,73.25,19.8,9.9,23.8,52.29,Clear
"53703, USA",06/14/2020,70.2,46.7,59.3,46.4,,0,0,0,13.6,90.71,21.9,9.9,16.2,49.88,Clear
"53703, USA",06/15/2020,76.3,45.6,63.7,,,0,0,0,13.6,130.25,20.8,9.9,41,50.5,Partially cloudy
"53703, USA",06/16/2020,82.3,48.1,68,,81,0,0,0,14.2,126.25,20.8,9.9,6.9,53.75,Clear
"53703, USA",06/17/2020,84.2,57.1,73.2,,82.6,0,0,0,12.8,139.46,19.7,9.8,16.5,57.05,Clear
"53703, USA",06/18/2020,86.1,59.4,74.6,,84.1,0,0,0,13.3,171.92,20,9.9,23.9,53.71,Clear
"53703, USA",06/19/2020,87.1,61.6,75.2,,85.8,0,0,0,9.2,179.67,16.1,9.9,38.8,63.42,Partially cloudy
"53703, USA",06/20/2020,79.3,69.3,72.9,,,0.14,0,0,13.3,166.83,,9,66.3,85.83,"Rain, Partially cloudy"
"53703, USA",06/21/2020,82.5,61.7,72.8,,83,0.03,0,0,7.9,239.21,,9.9,40.8,70.36,"Rain, Partially cloudy"
"53703, USA",06/22/2020,73.2,61.1,67.2,,,0.67,0,0,10,264.71,26.3,8.7,72.4,88.4,"Rain, Partially cloudy"
"53703, USA",06/23/2020,74,56.8,63.8,,,0.43,0,0,13.3,305.83,31.1,9.4,59.4,78.69,"Rain, Partially cloudy"
"53703, USA",06/24/2020,76,56.4,64.8,,,0.05,0,0,10.8,294.38,18.3,9.7,60.2,75.55,"Rain, Partially cloudy"
"53703, USA",06/25/2020,81,54,69,,80.7,0.19,0,0,7.5,164.91,,9.8,27.9,67.35,"Rain, Partially cloudy"
"53703, USA",06/26/2020,74.3,65.2,70.4,,,0.97,0,0,9.7,213.08,31.1,9.3,47.9,84.87,"Rain, Partially cloudy"
"53703, USA",06/27/2020,85,65.8,75.5,,86.3,0.01,0,0,8.1,226.33,,9.9,36.5,74.46,"Rain, Partially cloudy"
"53703, USA",06/28/2020,84.8,63.8,75.4,,89.8,0.07,0,0,13.9,106.54,19.7,9.4,56.7,76.54,"Rain, Partially cloudy"
"53703, USA",06/29/2020,86.1,69.4,74.2,,94,0.25,0,0,12.8,150.04,47.2,9.6,48,78.48,"Rain, Partially cloudy"
"53703, USA",06/30/2020,88.3,65.3,77.9,,94.2,0.11,0,0,15.6,93.96,19.7,9.7,36.8,75.79,"Rain, Partially cloudy"
"53703, USA",07/01/2020,87.2,67.2,77.6,,89,0.03,0,0,12.2,86.88,21.9,9.9,40.2,67.95,"Rain, Partially cloudy"
"53703, USA",07/02/2020,87.9,62.9,75.7,,89.1,0.01,0,0,5.3,158.5,,9.7,43.2,69.29,"Rain, Partially cloudy"
"53703, USA",07/03/2020,89.7,65,78.3,,93.3,0,0,0,6.9,174.21,,9,37.3,70.88,Partially cloudy
"53703, USA",07/04/2020,88.3,67.8,78.5,,89.4,0,0,0,9.3,104.88,,9,25.2,68.62,Partially cloudy
"53703, USA",07/05/2020,88.4,66.3,79,,91.9,0,0,0,7.3,160.42,,8.5,32,68.9,Partially cloudy
"53703, USA",07/06/2020,90.2,69,80.9,,94.5,0,0,0,6.9,182.71,,9.8,30.4,68.72,Partially cloudy
"53703, USA",07/07/2020,90.2,69.3,77.9,,93.7,1.93,0,0,17.5,184.58,40.3,9.1,48.4,75.63,"Rain, Partially cloudy"
"53703, USA",07/08/2020,89.6,66.1,78.6,,97.6,0,0,0,13.9,164.54,,9.2,40.9,76.41,Partially cloudy
"53703, USA",07/09/2020,89.1,69.3,77.5,,95.7,1.36,0,0,15.4,163.04,34.4,9.4,51.6,78.76,"Rain, Partially cloudy"
"53703, USA",07/10/2020,82.3,66.9,74.2,,83.1,0.48,0,0,13,314.79,24,9.4,56.7,74.45,"Rain, Partially cloudy"
"53703, USA",07/11/2020,83.2,63.9,74.2,,85.2,0,0,0,7.2,171.5,,9.9,36.1,73.78,Partially cloudy
"53703, USA",07/12/2020,80,65.2,72.4,,,0,0,0,11.9,143.33,20.8,9.9,34.6,70.38,Partially cloudy
"53703, USA",07/13/2020,81.7,59.1,72.5,,82.6,0,0,0,10.6,123.17,,9.9,37.3,70.46,Partially cloudy
"53703, USA",07/14/2020,83.2,69,76.1,,85.6,0.08,0,0,18.9,170.38,26.7,9.7,49.4,68.85,"Rain, Partially cloudy"
"53703, USA",07/15/2020,73.3,66.1,70.5,,,1.31,0,0,12.4,68.25,,8.6,85.4,92.93,"Rain, Overcast"
"53703, USA",07/16/2020,81.4,64.9,72.5,,82.2,0,0,0,6.1,256.67,,9.8,59.1,74.78,Partially cloudy
"53703, USA",07/17/2020,86.3,65.9,77.5,,89.5,0,0,0,13.1,203.5,20.8,9.9,29.4,71.02,Partially cloudy
"53703, USA",07/18/2020,88.2,74.9,80.4,,100,0.09,0,0,18.1,200.92,26.7,9.5,45.9,79.36,"Rain, Partially cloudy"
"53703, USA",07/19/2020,82.9,72,80.1,,91.6,0,0,0,13.6,242,25.3,9.9,47.8,63.2,Partially cloudy
"53703, USA",07/20/2020,79,65.2,72.5,,,0,0,0,8.7,212.58,,9.9,42.4,68.93,Partially cloudy
"53703, USA",07/21/2020,78.6,63,71.7,,,0,0,0,15.3,133.21,21.9,9.9,59.1,78.9,Partially cloudy
"53703, USA",07/22/2020,80.9,60.7,73.1,,81.4,0,0,0,10.5,280.38,18.3,9.9,56.6,72.57,Partially cloudy
"53703, USA",07/23/2020,80.2,56.4,68,,81.2,0,0,0,9.8,163.04,,9.9,48.9,78.2,Partially cloudy
"53703, USA",07/24/2020,84.3,59,73.9,,85.6,0,0,0,7.5,128.33,17.2,9.7,24.9,70.06,Clear
"53703, USA",07/25/2020,88.5,71,79.9,,95.9,0,0,0,12.8,204.96,21.9,9.9,40.5,71.58,Partially cloudy
"53703, USA",07/26/2020,91.3,73.8,81.3,,101.9,0.84,0,0,15.6,209.54,31.1,9.4,40.6,79.18,"Rain, Partially cloudy"
"53703, USA",07/27/2020,82.2,68.6,75.2,,82.2,0,0,0,12.8,292.29,21.5,9.9,29.2,71.61,Partially cloudy
"53703, USA",07/28/2020,85.2,63.9,74.9,,86.3,0,0,0,10.8,265.25,23.2,9.9,53.8,65.27,Partially cloudy
"53703, USA",07/29/2020,84.8,64.9,76,,84.8,0,0,0,5.6,173.42,,9.9,42.3,67.25,Partially cloudy
"53703, USA",07/30/2020,80.9,63.9,72.3,,82.2,0,0,0,15.4,79.83,19.7,9.3,47.4,74.96,Partially cloudy
"53703, USA",07/31/2020,79.1,57.7,69.3,,,0,0,0,11,148.83,23,9.9,49.7,72.53,Partially cloudy
"53703, USA",08/01/2020,78.8,57.7,68.7,,,0,0,0,10.4,121.67,,9.9,34.7,75.68,Partially cloudy
"53703, USA",08/02/2020,74.9,60.6,67.6,,,0.31,0,0,14.8,260.92,22.8,9.5,49.7,83.43,"Rain, Partially cloudy"
"53703, USA",08/03/2020,65.1,56.1,60.6,,,0.03,0,0,13.7,197.17,19.7,9.9,90.9,78.69,"Rain, Overcast"
"53703, USA",08/04/2020,70.6,51.9,61.4,,,0,0,0,12.2,233.79,19.4,9.9,26.9,70.46,Partially cloudy
"53703, USA",08/05/2020,77.1,51.9,64.8,,,0,0,0,8.3,173.08,17.2,9.9,48.5,71.47,Partially cloudy
"53703, USA",08/06/2020,78.1,52.8,66.6,,,0,0,0,8.1,60.92,,9.6,26.9,70.67,Partially cloudy
"53703, USA",08/07/2020,80.7,56.6,70.9,,81.2,0,0,0,15.3,141.92,22.6,9.9,30.5,67.42,Partially cloudy
"53703, USA",08/08/2020,87.7,68.1,77.5,,91.7,0,0,0,13.3,201.33,22.5,9.9,32.5,66.57,Partially cloudy
"53703, USA",08/09/2020,83.3,70.3,75.3,,89.2,0.42,0,0,20.2,197.96,39.1,9.7,43.1,83.82,"Rain, Partially cloudy"
"53703, USA",08/10/2020,83.2,68.1,74.3,,89.6,0.12,0,0,10.3,225,27.3,8.3,70.7,90.68,"Rain, Partially cloudy"
"53703, USA",08/11/2020,82,56.4,69.6,,81.3,0,0,0,6.7,253.54,,9.1,17.9,71,Clear
"53703, USA",08/12/2020,81.8,55.3,69.8,,81.1,0,0,0,10.9,81.5,18.3,9.8,19.7,68.28,Clear
"53703, USA",08/13/2020,83.5,58.2,71.2,,83.9,0,0,0,10.9,90.67,16.1,9.9,27,70.44,Partially cloudy
"53703, USA",08/14/2020,86.1,58.7,73.3,,86,0,0,0,10,113.5,,9.8,10,67.78,Clear
"53703, USA",08/15/2020,75.8,60.5,69,,,0.1,0,0,15.9,249.13,26.8,9.8,48.4,78.63,"Rain, Partially cloudy"
"53703, USA",08/16/2020,82.4,54.4,69.4,,82.9,0,0,0,11.4,266.54,20.8,9.9,19.3,70.96,Clear
"53703, USA",08/17/2020,80.5,57.7,69.8,,80.7,0.01,0,0,10.6,177.67,,9.9,43.5,67.87,"Rain, Partially cloudy"
"53703, USA",08/18/2020,76.1,56.9,66.6,,,0,0,0,9.8,180.83,,9.9,25.2,64.78,Partially cloudy
"53703, USA",08/19/2020,80.3,52.2,67.8,,80.4,0,0,0,8.9,156.46,,9.9,9.7,68.33,Clear
"53703, USA",08/20/2020,81.4,65.5,72.9,,81.8,0,0,0,9.2,214.04,19.7,9.9,38.2,60.86,Partially cloudy
"53703, USA",08/21/2020,83.4,59.8,73.2,,83.3,0,0,0,10.9,112.88,20.8,9.9,23.8,65.17,Clear
"53703, USA",08/22/2020,83,66.8,74.7,,85.2,0,0,0,10.5,204.04,18.3,9.9,45.7,68.41,Partially cloudy
"53703, USA",08/23/2020,86.5,65.7,76.9,,90.1,0,0,0,7.1,149.13,,9.9,33.7,72.39,Partially cloudy
"53703, USA",08/24/2020,89.4,69,78.5,,94.1,0,0,0,6.3,141.79,,9.3,28.1,77.26,Partially cloudy
"53703, USA",08/25/2020,89.5,66.7,77.5,,94.5,0.37,0,0,20.1,154.08,35.6,9.9,43.1,69.73,"Rain, Partially cloudy"
"53703, USA",08/26/2020,89.8,74.1,81.7,,92.3,0,0,0,11.7,219.75,21.9,9.9,5.3,65.08,Clear
"53703, USA",08/27/2020,91.5,67.5,80,,96.7,0.48,0,0,25.3,220.83,48,9.6,37.7,69.49,"Rain, Partially cloudy"
"53703, USA",08/28/2020,86.5,67.4,74.6,,90.1,0.02,0,0,10,207.04,21.9,9.9,48.7,80.71,"Rain, Partially cloudy"
"53703, USA",08/29/2020,76.2,59.8,69.2,,,0,0,0,13.9,317.33,23,9.9,31.7,65.52,Partially cloudy
"53703, USA",08/30/2020,75.9,50.8,63.8,,,0,0,0,12.4,111.68,,9.9,27.1,68.37,Partially cloudy
"53703, USA",08/31/2020,73.8,56.1,65.3,,,0.01,0,0,16.2,200.13,26.4,9.7,38.2,85.1,"Rain, Partially cloudy"
"53703, USA",09/01/2020,70.7,48.2,61.1,,,0.13,0,0,10,141.92,,8.5,53.8,78.2,"Rain, Partially cloudy"
"53703, USA",09/02/2020,80.4,57.6,69.2,,79.5,0.07,0,0,11.7,232.46,21.1,9.5,28.8,70.86,"Rain, Partially cloudy"
"53703, USA",09/03/2020,75.1,57.1,67.6,,,0,0,0,15.7,253.92,33.9,9.9,18.5,59,Clear
"53703, USA",09/04/2020,75.3,51.1,62.4,,,0,0,0,12.8,226.96,23.9,9.9,23.2,61.65,Clear
"53703, USA",09/05/2020,76.1,52.6,64.5,,,0,0,0,10.3,150.58,,9.9,28.4,66.2,Partially cloudy
"53703, USA",09/06/2020,77.1,54.9,68,,,0.38,0,0,23,180.58,50.6,9.6,66.3,81.34,"Rain, Partially cloudy"
"53703, USA",09/07/2020,73.3,54.4,62.2,,,0.01,0,0,11.9,183.67,19.7,9.8,53,67.27,"Rain, Partially cloudy"
"53703, USA",09/08/2020,55.3,49.1,52.1,43,,0.49,0,0,17.6,33.92,29.4,8.4,88.2,89.04,"Rain, Overcast"
"53703, USA",09/09/2020,51.2,47.2,49.1,42.5,,0.48,0,0,15.6,25.54,24.2,5.4,98.2,96.46,"Rain, Overcast"
"53703, USA",09/10/2020,53.2,46.5,49.9,41.4,,0.29,0,0,10.9,36.21,20.8,9.5,97.3,96.6,"Rain, Overcast"
"53703, USA",09/11/2020,60.4,51.6,55.5,,,0.98,0,0,11.9,72.38,17.2,8.2,92.8,91.98,"Rain, Overcast"
"53703, USA",09/12/2020,67.5,58.2,63.1,,,0.11,0,0,10.9,194.92,21.9,7.7,83.8,95.73,"Rain, Overcast"
"53703, USA",09/13/2020,71.5,55.2,61.1,,,0,0,0,10.9,277.79,16.1,9.6,55.8,87.32,Partially cloudy
"53703, USA",09/14/2020,71.6,50,60.5,,,0,0,0,7.1,137.67,16.1,7.3,58.7,85.82,Partially cloudy
"53703, USA",09/15/2020,78.3,57,67.3,,,0,0,0,12,185.88,23,9.9,48,71.79,Partially cloudy
"53703, USA",09/16/2020,74.2,58,66.5,,,0,0,0,10.3,282,24.2,9.8,49.8,75.98,Partially cloudy
"53703, USA",09/17/2020,66.1,47.3,57.5,46,,0,0,0,7.8,252.29,16.1,9.9,60.1,71.73,Partially cloudy
"53703, USA",09/18/2020,61.3,44.4,51.9,41.9,,0.01,0,0,9.5,107.71,16.1,9.9,43,69.29,"Rain, Partially cloudy"
"53703, USA",09/19/2020,64.8,37.3,51.2,,,0,0,0,9.8,93.13,21.9,9.9,11.1,72.24,Clear
"53703, USA",09/20/2020,69.5,42.8,56.7,44.3,,0,0,0,14.2,128.63,20.8,9.9,25.4,62.42,Partially cloudy
"53703, USA",09/21/2020,73.6,49.5,61.4,47.4,,0,0,0,13,179.67,19.7,9.9,26,55.33,Partially cloudy
"53703, USA",09/22/2020,77.7,55.5,65.7,,,0,0,0,7.6,265,,9.9,18.3,68.43,Clear
"53703, USA",09/23/2020,77.5,52.8,64.1,,,0,0,0,9.4,273.75,17.2,9.6,34.2,78.68,Partially cloudy
"53703, USA",09/24/2020,72.4,55.3,65.1,,,0.05,0,0,11.7,194.42,18.5,9.8,52.5,82.2,"Rain, Partially cloudy"
"53703, USA",09/25/2020,77.6,60.1,69,,,0,0,0,18.6,197.5,28.5,9.9,33.9,65.88,Partially cloudy
"53703, USA",09/26/2020,74.4,63.3,69.4,,,0,0,0,17.5,192.17,29.8,9.9,44.4,77.5,Partially cloudy
"53703, USA",09/27/2020,74.3,55.1,63.3,,,0.25,0,0,9.7,245.08,21,9.5,47.7,83.45,"Rain, Partially cloudy"
"53703, USA",09/28/2020,57,47.8,53.2,46,,0.02,0,0,10.5,288.58,24.6,9.7,63.8,86.32,"Rain, Partially cloudy"
"53703, USA",09/29/2020,55.6,43.2,50.1,40,,0,0,0,7.8,269.38,18.3,9.9,54,84.14,Partially cloudy
"53703, USA",09/30/2020,58.8,47.9,52.4,46.2,,0.01,0,0,17,287.38,29.9,9.9,54.7,74.73,"Rain, Partially cloudy"
"53703, USA",10/01/2020,55.3,44.4,48.8,41.1,,0.03,0,0,11.7,310.88,27.7,9.8,66.8,81.18,"Rain, Partially cloudy"
"53703, USA",10/02/2020,51.3,31.3,43.9,38.5,,0,0,0,11.9,173.54,,9.9,64.5,70.7,Partially cloudy
"53703, USA",10/03/2020,51.7,38.3,45.4,40.5,,0.02,0,0,9.3,215.25,,9.6,76.3,79.54,"Rain, Overcast"
"53703, USA",10/04/2020,53.3,34.9,41.4,30,,0,0,0,11.9,256.58,20.8,8.7,30.8,79.38,Partially cloudy
"53703, USA",10/05/2020,61.8,33.8,49.4,34.2,,0,0,0,23.7,170.33,34.7,9.9,10.2,57.73,Clear
"53703, USA",10/06/2020,71.5,50,61.1,,,0,0,0,12.4,256.38,24.7,9.9,27.2,53.92,Partially cloudy
"53703, USA",10/07/2020,70.6,45.1,59.5,,,0,0,0,13,321.54,28.9,9.9,10.2,60.69,Clear
"53703, USA",10/08/2020,66,40,51.8,48.8,,0,0,0,9,166.21,,9.8,7.5,70.34,Clear
"53703, USA",10/09/2020,78.8,50.3,64.2,,,0,0,0,14.7,192.33,30.4,9.9,42.1,63.62,Partially cloudy
"53703, USA",10/10/2020,71.3,47.5,64.1,43.4,,0,0,0,13.3,159.13,20.8,9.9,0.1,62.26,Clear
"53703, USA",10/11/2020,65.4,43.5,53.3,41,,0,0,0,12.2,88.58,20.8,9.9,52.9,87.57,Partially cloudy
"53703, USA",10/12/2020,64.4,48.9,57.2,,,0.2,0,0,19.3,235.75,32.3,9.1,46,80.17,"Rain, Partially cloudy"
"53703, USA",10/13/2020,65.2,41.3,52.9,43,,0,0,0,13.8,259.79,29,9.9,36.3,53.98,Partially cloudy
"53703, USA",10/14/2020,67.4,40.7,55.3,43.9,,0,0,0,23.4,222.46,32.8,9.9,60.8,55.84,Partially cloudy
"53703, USA",10/15/2020,57,38,46.4,37.7,,0,0,0,16.7,297.04,37.4,9.9,48.1,50.25,Partially cloudy
"53703, USA",10/16/2020,51.4,33.8,41.3,31.7,,0.02,0,0,18.1,272.88,32.1,9.8,45.9,60.9,"Rain, Partially cloudy"
"53703, USA",10/17/2020,60.6,35.3,48.6,32.3,,0,0,0,25.1,198.04,37.2,9.9,81.6,49.2,Overcast
"53703, USA",10/18/2020,56.2,35.5,42,31.1,,0.09,0,0,12,324.38,21.9,9.7,81,69.33,"Rain, Overcast"
"53703, USA",10/19/2020,36.3,28,32.8,23.8,,0,0,0,9.8,210.79,,9.9,73.4,68.09,Partially cloudy
"53703, USA",10/20/2020,47.3,28.3,37.9,25.3,,0.11,0,0,11.4,138.58,17.2,7.9,86.9,81.93,"Rain, Overcast"
"53703, USA",10/21/2020,55.3,41.2,45.8,35.8,,0.17,0,0,10.3,258.42,21.9,8.7,87.9,78.99,"Rain, Overcast"
"53703, USA",10/22/2020,47.2,40,43.3,32.9,,0.95,0,0,15.8,60.33,23,5.5,100,97.42,"Rain, Overcast"
"53703, USA",10/23/2020,46.2,36.4,39.3,30.2,,1.31,0,0,13.8,279.96,29.9,7.5,98.2,90.91,"Rain, Overcast"
"53703, USA",10/24/2020,40,32.5,36.2,24.5,,0,0,0,12.4,196.54,,9.9,95.9,67.7,Overcast
"53703, USA",10/25/2020,35.5,31.2,32.6,23.6,,0.01,0,0,11.7,61.67,19.7,9.3,99.3,76.98,"Rain, Overcast"
"53703, USA",10/26/2020,35.5,29.4,31.6,20.4,,0,0,0,12.8,339.88,23.7,9.6,91.9,75.61,Overcast
"53703, USA",10/27/2020,40.3,29.4,33.1,24.7,,0,0,0,9.2,276,,9.9,54,58.63,Partially cloudy
"53703, USA",10/28/2020,52.5,29.9,39.6,21.7,,0,0,0,10.3,236.33,23,9.9,35.2,54.76,Partially cloudy
"53703, USA",10/29/2020,42.3,34.4,38.3,28.3,,0,0,0,17.1,83.58,27,9.9,86.7,70.59,Overcast
"53703, USA",10/30/2020,42.4,28.3,33.6,23.1,,0,0,0,10.9,211.33,,9.9,33.6,61.04,Partially cloudy
"53703, USA",10/31/2020,58.4,29.6,44,21,,0,0,0,20.3,188.63,33.9,9.9,29,63.65,Partially cloudy
"53703, USA",11/01/2020,46.2,27.1,35.2,20,,0,0,0,23,305.72,40.5,9.9,45.3,47.85,Partially cloudy
"53703, USA",11/02/2020,51.3,26.2,38.9,19.4,,0,0,0,12.5,262.42,27.4,9.9,27.5,51.45,Partially cloudy
"53703, USA",11/03/2020,68.5,31.5,50.1,37,,0,0,0,11.8,226.21,23,9.9,0.9,56.45,Clear
"53703, USA",11/04/2020,69.7,47,57.6,43.7,,0,0,0,11.9,208.88,19.7,9.9,15.2,58.92,Clear
"53703, USA",11/05/2020,71.9,46.6,55.8,47.2,,0,0,0,6.5,275.96,,9.9,20.8,65.59,Clear
"53703, USA",11/06/2020,70.7,41.1,57.5,,,0,0,0,11.4,235.08,27.7,9.5,43,71.98,Partially cloudy
"53703, USA",11/07/2020,70.6,52.8,60.7,,,0,0,0,14.4,195.29,23.7,9.9,17.3,65.73,Clear
"53703, USA",11/08/2020,70.9,53.5,62.4,,,0,0,0,12.8,180.46,21.9,9.9,25.7,74.69,Partially cloudy
"53703, USA",11/09/2020,73.4,60.9,66.8,,,0,0,0,19.7,187.5,32.2,9.9,49.6,74.61,Partially cloudy
"53703, USA",11/10/2020,65.9,35.3,52.1,25.9,,0.71,0,0,22.5,197.21,42.5,9,98.2,90.12,"Rain, Overcast"
"53703, USA",11/11/2020,43.6,32.3,37.1,23.8,,0,0,0,13.3,245.83,30.9,9.9,39.1,66.48,Partially cloudy
"53703, USA",11/12/2020,52,30.8,42,27.1,,0,0,0,12.7,196,19.7,9.9,53.1,71.54,Partially cloudy
"53703, USA",11/13/2020,35.7,24.9,30.5,15,,0.01,0,0,13.9,291.42,23.1,9.9,45.1,64.82,"Rain, Partially cloudy"
"53703, USA",11/14/2020,47.5,26.5,36.4,17.5,,0.11,0,0,22,160.79,32,8.5,62.7,77.06,"Rain, Partially cloudy"
"53703, USA",11/15/2020,50.4,29.5,39,19.5,,0.17,0,0,19.3,262.04,37.4,8.8,95.5,79.87,"Rain, Overcast"
"53703, USA",11/16/2020,41.5,27.2,33.6,19.8,,0,0,0,13.8,258.54,26.4,9.9,52.7,67.14,Partially cloudy
"53703, USA",11/17/2020,38.7,23.6,32.4,16.2,,0,0,0,13.5,301.71,20.8,9.9,38.4,54.25,Partially cloudy
"53703, USA",11/18/2020,49,33.3,41.6,25.4,,0,0,0,22.2,182,33.7,9.9,65.3,49.48,Partially cloudy
"53703, USA",11/19/2020,61.7,44.8,52.9,38.3,,0,0,0,15.7,213.67,29.3,9.9,52.3,54.18,Partially cloudy
"53703, USA",11/20/2020,56.4,32.6,47.3,28.3,,0,0,0,12.2,302.13,20.8,9.9,36.1,64.55,Partially cloudy
"53703, USA",11/21/2020,40.2,23.4,31.3,34.4,,0,0,0,3.6,208.46,,9.9,30.1,78.06,Partially cloudy
"53703, USA",11/22/2020,42.6,22,34,20.9,,0,0,0,8,203.92,20.8,9.4,66.3,81.8,Partially cloudy
"53703, USA",11/23/2020,41.3,27.8,34.9,22,,0,0.74,0.74,8.4,229.21,,9.9,47.3,74.15,"Snow, Partially cloudy"
